Abraham	<i>name</i><br><ol><li>Abraham (prophet)</li></ol>
sutour|sutours|suitour|sewtur|sewtor|seutour|suter|syutor|sutoure|suytour	<i>noun</i><br><ol><li>A believer in ideas; a member of a movement or a group.</li><li>One who makes an entreaty to a high official.</li><li>One who is beholden to attend a regular court or hearing.</li><li>(rare) The claimant or accuser in a lawsuit.</li><li>(rare) A chaser or follower; one who tracks.</li><li>(rare) One who tends to be at a given place.</li></ol>
suture|suturez	<i>noun</i><br><ol><li>A suture; a seam made in surgical operations:</li><li>(rare, anatomy) A slight bodily indentation.</li></ol>
suvel	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of sowel (“food”)</li></ol>
suwie	<i>verb</i><br><ol><li>(Early Middle English) Alternative form of sowen (“to torment”)</li></ol>
swage|swag|swages	<i>noun</i><br><ol><li>An adornment surrounding the edge of a vessel.</li></ol>
swalteryn	<i>verb</i><br><ol><li>(East Anglia) Alternative form of swelteren</li></ol>
swalwe|swhalow|swalow|swaluwe|swalue|swalew|sualow|swalewe|swalowe|swolwe|swalugh|swalwes	<i>noun</i><br><ol><li>A swallow (bird in the genus Hirundo) or a swift.</li><li>The meat of such birds (also used in pharmaceuticals)</li></ol>
swame	<i>noun</i><br><ol><li>(Northern) Alternative form of squame</li></ol>
swamous	<i>adj</i><br><ol><li>(Northern) Alternative form of squamous</li></ol>
swan|swanne|swane|swon|swannes|sqwan|suan	<i>noun</i><br><ol><li>swan (bird of the genus Cygnus)</li><li>The meat of a swan.</li><li>(heraldry) A swan as a heraldic symbol.</li></ol>
sward|swarthe|suarth|swarth|swerd|swerde|swarde	<i>noun</i><br><ol><li>Sward: a location where grass exists.</li><li>(Late Middle English) Skin, especially that on meat.</li><li>Sward: The rind of bacon or pork; also, the outer covering or skin of something.</li></ol>
sware|swar|swere|suare|swore	<i>noun</i><br><ol><li>A response to a query or questioning; an answer.</li><li>A statement or remark; something said.</li><li>The taking of an oath or compact; a promise.</li><li>(rare) An instance of profanity or swearing.</li></ol>
swaren|swaredest|sware|swareden|swareth|swarede|to swaren|swarende|swared|swarynge|yswared|swarest	<i>verb</i><br><ol><li>To answer or respond; to offer a response.</li></ol>
swarenn	<i>verb</i><br><ol><li>(Ormulum) Alternative form of swaren</li></ol>
swarm|swarmes|swarme|swrame	<i>noun</i><br><ol><li>A swarm (large, moving group of bees)</li><li>(rare) A large group of people.</li></ol>
swarmen|to swarmen|swarmynge|swarme|swarmed|swarmedest|swarmende|swermen|yswarmed|swarmeden|swarmest|swarmeth|swarmyn|swarmede	<i>verb</i><br><ol><li>To swarm; to move around in a large group.</li><li>(rare) To be present in great quantity.</li></ol>
swart|swert|swarter|sweart|swærte|sweorte|suart|swearte|swerte|swarte|suarte	<i>adj</i><br><ol><li>Dark, oppressive, blackened.</li><li>Black-skinned, swarthy; having dark skin.</li><li>(rare) Bruised, heavily wounded.</li><li>(rare) Evil, malign.</li></ol>
swarten|swartede|yswarted|swarte|swarteden|swartest|swartende|swarted|to swarten|swarteth|swartedest|swartynge	<i>verb</i><br><ol><li>(intransitive, rare) To blacken or darken.</li></ol>
swartish|swartyss	<i>adj</i><br><ol><li>Somewhat dark; darkish.</li></ol>
swartnesse|swartnes|swartnysse	<i>noun</i><br><ol><li>Blackness; the condition of being dark or swarthy.</li></ol>
swathe|swað|swaþe|swarth|suaþe|swad|swath|swathez|swathes	<i>noun</i><br><ol><li>A strip or wrap, especially for wrapping babies in.</li><li>A swath; the track left by a scythe.</li><li>(rare) A strip of land as a unit of measure.</li><li>(rare) A trace left behind by something.</li></ol>
swathel|sweþel|swathelys|swedil|swaðel|swadel|sueþel|swethel|swedyll	<i>noun</i><br><ol><li>(rare outside of compounds) A swaddle or similar strip of fabric.</li></ol>
swathen|swathed|yswathed|swatheden|swathest|swathyn|swathedest|swethe|swath|swathe|swathede|swaðen|to swathen|swathende|swathynge|swatheth	<i>verb</i><br><ol><li>To swaddle; to bind a baby in strips of cloth.</li><li>(rare) To enclose something by wrapping up.</li></ol>
swathing|swaþyng|swathyng|swathynge|swaþinge	<i>noun</i><br><ol><li>swaddling</li></ol>
swathlen|swathlynge|swathlede|swathle|swathell|swedyll|swedlen|swathledest|swathled|swathleth|yswathled|to swathlen|swathlende|sweþlen|swathleden|swathlest	<i>verb</i><br><ol><li>To swaddle; to bind a baby in strips of cloth.</li><li>(rare) To enclose something by wrapping up.</li></ol>
swayn|swaynes	<i>noun</i><br><ol><li>squire, attendant of a knight</li><li>servant, attendant</li><li>young man</li><li>commoner</li></ol>
swaþelynge|swedlinge|sweþelynge	<i>noun</i><br><ol><li>swaddling</li></ol>
sweaven|sweavens	<i>noun</i><br><ol><li>dream.</li></ol>
swefen	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of sweven</li></ol>
swei|sweies	<i>noun</i><br><ol><li>unregulated sound, din, noise</li><li>regulated sound, music</li><li>tinnitus, ringing in the ears</li></ol>
sweien	<i>verb</i><br><ol><li>to resound; to make a sound</li><li>to bend or move in a swaying or sweeping way</li><li>(transitive, intransitive) to move downward; to fall</li><li>(transitive, intransitive) to move quickly</li></ol>
sweigh	<i>noun</i><br><ol><li>sway</li></ol>
swelen|swelest|sweleden|ysweled|sweleth|swele|swelede|swelynge|sweled|swelende|to swelen|sweledest	<i>verb</i><br><ol><li>to burn</li></ol>
swelle|swell|swel|swele|suele|swelles	<i>noun</i><br><ol><li>(rare, medicine) A swelling or bloating.</li></ol><br><i>adj</i><br><ol><li>(rare) Haughty, vain.</li></ol><br><i>adv</i><br><ol><li>(rare) Quickly, immediately.</li></ol>
swellen|swellende|swallen|swell|to swellen|swelled|swellynge|swelleth|swal|yswolle|swelle|swollen|3 or weak in -ed|swolle|swellest|swelleden|swelledest|swellin|swellede|swellyn	<i>verb</i><br><ol><li>To become overweight or chubby.</li><li>To display visible signs of pregnancy.</li><li>(medicine) To become swollen due to illness or injury.</li><li>To become distended or excrescent.</li><li>To become prideful or vain.</li><li>(rare) To become distressed, worried, or concerned.</li><li>To rise, to go above its previous position.</li><li>(euphemistic) To become gassy or windy.</li><li>(rare, euphemistic) To become aroused.</li><li>(rare) To enliven; to make more lively.</li></ol>
swellynge|swalyng|swellynges|swellyng|swelling	<i>noun</i><br><ol><li>(medicine) A swelling or growth of a body part or injury.</li><li>(medicine) An unnatural excrescence or projection.</li><li>Vainness, pridefulness, or arrogance.</li><li>(rare) Any intense emotion or feeling.</li><li>(rare) A rise (a growth in something)</li><li>(rare) A rise (an upwards movement in something)</li><li>(rare) A revolt or protest.</li></ol>
sweltan	<i>verb</i><br><ol><li>(Early Middle English) Alternative form of swelten</li></ol>
swelten|sweltest|sweltynge|swelted|swelt|3 or weak in -te/-ed|swolte|swelte|swalt|to swelten|swelteth|sweltedest|swolten|sweltede|sweltende|swelteden	<i>verb</i><br><ol><li>To die; to pass away.</li><li>To kill; to put to death.</li><li>To faint or swoon.</li><li>To swelter; to faint from heat.</li></ol>
swelteren|{{{head}}}|{{{1}}}en|{{{2}}}ede|y{{{2}}}ed|sweltren|{{{2}}}edest|to {{{head}}}|{{{2}}}eden|{{{1}}}eth|{{{1}}}e|{{{1}}}est|{{{2}}}ed|{{{1}}}ende|{{{1}}}ynge	<i>verb</i><br><ol><li>to swelter (suffer from heat)</li></ol>
sweng|swenges|swenge	<i>noun</i><br><ol><li>A strike or blow with a weapon.</li><li>(rare) A fight or struggle.</li><li>(rare) Work, exertion.</li></ol>
swengen|to swengen|swengende|swenden|swengest|swengeth|swengede|swengeden|swende|swendest|yswend|swenged|swengynge|swenge|swend|yswenged|swengyn|swengedest	<i>verb</i><br><ol><li>To hit or beat; to land a blow.</li><li>(cooking) To beat or whip (eggs or milk)</li><li>To dash, rush or charge.</li><li>To (violently) hurl or fling.</li></ol>
sweoven	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of sweven</li></ol>
swere|swar|swer|suere|sware	<i>adj</i><br><ol><li>weighing a large amount; hefty or heavy</li><li>tired, slovenly, indolent</li></ol>
sweren|sware|to swaren|swared|swerie|swarest|yswared|swor|swern|swaren|yswore|swerest|swere|swareth|swereth|swarende|ysworn|swar|swaredest|sueren|sworen|to sweren|swerende|swerye|swerynge|swareden|sweryn|swarede|swerien|ysworen|swarynge|swore|sworn	<i>verb</i><br><ol><li>To swear while laying hands on something as confirmation.</li><li>To swear by using a deity or divinity as witness.</li><li>To swear to remain truthful, honest and trustworthy.</li><li>To swear to adhere or remain faithful to a given person.</li><li>(rare) To give approval or permission by swearing.</li><li>To give witness in a legal or judicial context.</li><li>To curse; to utter swearwords (especially as part of a promise)</li><li>To approve or affirm a a oral binding statement.</li><li>To form a conspiracy or secret pact; to effect covertly.</li><li>To make a decisive and important statement or claim.</li><li>(rare) To claim or exclaim; to state.</li><li>(rare) To lay the foundation for a religion.</li></ol>
swerer|swearer|swerere|swerier|swerers|swerar|suerer|sueryar|suerere|sweryar|sweriare	<i>noun</i><br><ol><li>One who uses or employs profanity or swearwords.</li><li>One who makes an oral binding statement; an oath-taker.</li><li>(rare) One who makes people swear oaths.</li><li>(rare) One who sits on a jury.</li></ol>
sweriȝen	<i>verb</i><br><ol><li>(Early Middle English) Alternative form of sweren</li></ol>
swernes|suernes	<i>noun</i><br><ol><li>laziness</li></ol>
swerven|swerveden|swerveth|swervest|swerved|swervynge|swarven|swervede|sworven|sworve|swarf|swerve|to swerven|swervedest|swervende	<i>verb</i><br><ol><li>To leave (from one's view); to rotate away from.</li><li>To move or go unsteadily, unpredictably or erratically.</li><li>To bounce off; to avoid (hitting someone)</li><li>To repudiate or renounce; to end association with.</li><li>(rare, of emotion) To stop being present or affecting one.</li></ol>
sweryng|sweringe|zueriinge|swerynge|swerynges|suerynge|swering	<i>noun</i><br><ol><li>The admission or reception of an oath or promise.</li><li>Swearing; uttering profanities (especially in oaths)</li></ol>
swete|soot|swoote|swetes|sweete|sote|soote	<i>adj</i><br><ol><li>sweet, pleasant-tasting</li><li>sweet in smell</li><li>pleasant, likeable</li><li>loved, dear, precious</li></ol><br><i>noun</i><br><ol><li>sweetness in taste or smell</li><li>pleasantness, euphoria, bliss</li><li>blood</li><li>sweat, perspiration</li></ol>
sweten|swetedest|swetede|to sweten|swetynge|sweteth|swete|sweted|swetende|sweteden|ysweted|sweten|swetest	<i>verb</i><br><ol><li>To make sweet, sweeten</li><li>To induce happiness</li><li>To sweat, perspire, bleed</li><li>To release condensation</li></ol>
swetnesse	<i>noun</i><br><ol><li>sweetness in taste, smell, or sound</li><li>kindness, pleasure, likeability</li><li>virtuousness</li></ol>
swetynge|swetynges	<i>noun</i><br><ol><li>sweating</li></ol>
sweven|swheven|swevon|sueven|swevyn|squeven|swevne|swevenes|seven|swevene	<i>noun</i><br><ol><li>dream (especially a prophetic one)</li><li>(waking) vision, premonition</li></ol>
swevenen|yswevened|to swevenen|swevenende|swevenedest|sweveneden|swevened|swevenest|sweveneth|swevenede|swevenynge|swevene	<i>verb</i><br><ol><li>(rare) to dream</li></ol>
swevenyng|suevening|sweveninge|swefnyng|swevenynge|swevenynges	<i>noun</i><br><ol><li>The act of dreaming.</li><li>An instance of dreaming; a dream.</li></ol>
swich|such	<i>adj</i><br><ol><li>such</li></ol>
swien|swīen	<i>verb</i><br><ol><li>to be silent, to refrain from speaking or making sound</li></ol>
swind|swinds|swinding|swand|swinded|swund|swunden	<i>verb</i><br><ol><li>To languish, waste away, also disappear, vanish.</li></ol>
swingan	<i>verb</i><br><ol><li>(Early Middle English) Alternative form of swyngen</li></ol>
swingenn	<i>verb</i><br><ol><li>(Ormulum) Alternative form of swyngen</li></ol>
swingæn	<i>verb</i><br><ol><li>(Early Middle English) Alternative form of swyngen</li></ol>
swithen|swithinge|swoth|switheth	<i>verb</i><br><ol><li>to burn, scorch, singe; (ppl. swithinge as adjective: parching, scorching)</li></ol>
swiven|swīvende|swīvynge|swīven|swīveth|swīved|swyfen	<i>verb</i><br><ol><li>to have sexual intercourse; copulate.</li></ol>
swon|swone|swan|swanes|suon|suan	<i>noun</i><br><ol><li>A pig-herder; one who tends to pigs.</li><li>(rare) A worker or farmer.</li></ol>
swoote|sote|soote	<i>adv</i><br><ol><li>sweetly</li></ol>
swopen|swopest|swopeden|swoped|yswopen|to swopen|swopynge|swopende|swepen|yswepe|swapen|swepe|swope|7 or weak in -ed|swopeth|swopede|swopedest|swep	<i>verb</i><br><ol><li>To sweep debris or litter away.</li><li>(religion) To cleanse or purge evil influences.</li></ol>
sword|sweorden|swerds|swordes|swerd	<i>noun</i><br><ol><li>sword, sabre</li><li>(figuratively) Military might or power.</li></ol>
swough|swoughs	<i>noun</i><br><ol><li>A strong movement or onrush.</li><li>A sound; a groan or moan; a sough.</li><li>A swoon.</li></ol>
swow	<i>noun</i><br><ol><li>swoon</li></ol>
swown	<i>verb</i><br><ol><li>swoon</li></ol><br><i>noun</i><br><ol><li>swoon</li></ol>
swuster	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of suster</li></ol>
swymmen|swymmeden|suymmyne|swyme|sweme|swymmest|swymmeth|swymme|swummen|3 or weak in -ed|swymmede|swymmynge|swymmed|to swymmen|swemmen|swumme|swymmende|swymmedest|swam|swimmen	<i>verb</i><br><ol><li>To swim (move in water)</li><li>To float (be buoyed above the water)</li><li>To be on a moving object floating on water.</li><li>To move like or in liquid.</li></ol>
swyn|swiyn|swein|swynne|swynes|sweyne|suin|swine|swin|sqwyne|swyne	<i>noun</i><br><ol><li>A pig, hog or swine.</li><li>The meat of swine or pigs; pork.</li><li>(colloquial) A disgraceful individual.</li></ol>
swynge|swyng|swinge	<i>noun</i><br><ol><li>A strike or blow with a weapon.</li></ol>
swyngen|swyngende|swang|swonge|swyngynge|swyngyn|swynge|yswongen|swyngeth|swyngest|swingen|swongen|swong|to swyngen|yswonge|swyngge|swyng	<i>verb</i><br><ol><li>To flog, beat, or scourge.</li><li>To chastise; to injure as punishment.</li><li>(cooking) To beat or whip (eggs or milk)</li><li>To dash, rush or charge.</li><li>To (violently) hurl or fling.</li></ol>
swynherde|swynhorde|swyyne herd|swyne-herthe|swynnarde|suynhird|swynnard|swyn hyrde|swyneherde|swyne hirde|swynard	<i>noun</i><br><ol><li>swineherd (herder of pigs)</li></ol>
swynken	<i>verb</i><br><ol><li>to swink</li></ol>
swær	<i>adj</i><br><ol><li>(Early Middle English) Alternative form of swere</li></ol>
sych|syke|*syches|syk	<i>noun</i><br><ol><li>A small stream or its course.</li></ol>
